player_season_team,PLAYER,POS,AGE,TEAM,G,GS,MP,FG_per_game,FGA_per_game,FG%,3P_per_game,3PA_per_game,3P%,2P_per_game,2PA_per_game,2P%,EFG%_per_game,FT_per_game,FTA_per_game,FT%,ORB_per_game,DRB_per_game,TRB_per_game,AST_per_game,STL_per_game,BLK_per_game,TOV_per_game,PF_per_game,PTS_per_game,SEASON,FG_per_36min,FGA_per_36min,3P_per_36min,3PA_per_36min,2P_per_36min,2PA_per_36min,FT_per_36min,FTA_per_36min,ORB_per_36min,DRB_per_36min,TRB_per_36min,AST_per_36min,STL_per_36min,BLK_per_36min,TOV_per_36min,PF_per_36min,PTS_per_36min,FG_per_100poss,FGA_per_100poss,3P_per_100poss,3PA_per_100poss,2P_per_100poss,2PA_per_100poss,FT_per_100poss,FTA_per_100poss,ORB_per_100poss,DRB_per_100poss,TRB_per_100poss,AST_per_100poss,STL_per_100poss,BLK_per_100poss,TOV_per_100poss,PF_per_100poss,PTS_per_100poss,ORTG_per_100poss,DRTG_per_100poss,PER_advanced,TS%_advanced,3PAR_advanced,FTR_advanced,ORB%_advanced,DRB%_advanced,TRB%_advanced,AST%_advanced,STL%_advanced,BLK%_advanced,TOV%_advanced,USG%_advanced,OWS_advanced,DWS_advanced,WS_advanced,WS/48_advanced,OBPM_advanced,DBPM_advanced,BPM_advanced,VORP_advanced
JuanHernangmez_2021_MIN,JuanHernangmez,PF,25,MIN,11,6,20.4,2.5,6.2,.397,1.1,3.5,.308,1.4,2.6,.517,.485,0.6,0.9,.700,0.9,4.4,5.3,0.5,0.5,0.2,0.4,0.9,6.6,2021,4.3,10.9,1.9,6.3,2.4,4.7,1.1,1.6,1.6,7.7,9.3,1.0,0.8,0.3,0.6,1.6,11.7,5.7,14.4,2.5,8.3,3.2,6.1,1.5,2.1,2.1,10.2,12.3,1.3,1.1,0.4,0.8,2.1,15.5,106,113,10.4,.504,.574,.147,4.5,23.8,13.7,3.8,1.1,0.7,5.2,14.3,0.1,0.2,0.2,.052,-2.3,-2.1,-4.4,-0.1
WillyHernangmez_2021_NOP,WillyHernangmez,C,26,NOP,6,0,13.0,1.7,3.3,.500,0.0,0.2,.000,1.7,3.2,.526,.500,0.7,1.7,.400,1.7,3.3,5.0,1.0,0.5,0.3,0.2,1.0,4.0,2021,4.6,9.2,0.0,0.5,4.6,8.8,1.8,4.6,4.6,9.2,13.8,2.8,1.4,0.9,0.5,2.8,11.1,6.2,12.4,0.0,0.6,6.2,11.8,2.5,6.2,6.2,12.4,18.6,3.7,1.9,1.2,0.6,3.7,14.9,121,109,17.2,.492,.050,.500,13.9,27.9,20.9,10.6,1.9,2.7,3.9,13.8,0.1,0.1,0.2,.145,0.7,-0.1,0.7,0.1
TylerHerro_2021_MIA,TylerHerro,SG,21,MIA,15,14,33.7,6.5,14.4,.449,1.9,5.8,.333,4.5,8.6,.527,.516,2.3,2.9,.795,0.3,5.7,6.0,3.9,0.5,0.3,2.8,1.7,17.2,2021,6.9,15.4,2.1,6.2,4.8,9.2,2.5,3.1,0.4,6.0,6.4,4.1,0.5,0.4,3.0,1.8,18.4,9.3,20.7,2.8,8.3,6.5,12.4,3.4,4.2,0.5,8.1,8.6,5.6,0.7,0.5,4.0,2.4,24.7,99,113,12.4,.548,.403,.204,1.2,17.9,10.0,19.0,0.7,1.0,15.1,24.3,-0.2,0.4,0.2,.022,-1.5,-1.5,-2.9,-0.1
BuddyHield_2021_SAC,BuddyHield,SG,28,SAC,21,21,34.6,5.4,14.0,.383,4.0,10.4,.390,1.3,3.7,.364,.527,1.3,1.6,.848,0.3,4.3,4.6,2.8,1.0,0.4,1.9,2.9,16.1,2021,5.6,14.6,4.2,10.8,1.4,3.8,1.4,1.6,0.3,4.5,4.8,2.9,1.1,0.4,2.0,3.0,16.8,7.5,19.5,5.6,14.4,1.9,5.1,1.9,2.2,0.4,5.9,6.3,3.9,1.5,0.5,2.6,4.0,22.4,104,119,11.1,.548,.739,.112,0.9,13.8,7.3,11.5,1.5,0.9,11.4,20.5,0.2,0.1,0.3,.017,-0.6,-1.8,-2.4,-0.1
GeorgeHill_2021_OKC,GeorgeHill,PG,34,OKC,14,14,26.4,4.4,8.6,.508,1.6,4.1,.386,2.8,4.5,.619,.600,1.5,1.8,.840,0.6,1.5,2.1,3.1,0.9,0.1,0.9,0.9,11.8,2021,6.0,11.7,2.1,5.6,3.8,6.1,2.0,2.4,0.8,2.0,2.8,4.2,1.2,0.2,1.2,1.2,16.1,7.8,15.4,2.8,7.3,5.0,8.1,2.7,3.2,1.0,2.7,3.7,5.5,1.5,0.3,1.5,1.5,21.1,125,115,16.1,.630,.475,.208,2.3,5.8,4.1,18.0,1.5,0.5,8.4,16.9,0.8,0.2,1.0,.135,0.9,-0.5,0.4,0.2
SolomonHill_2021_ATL,SolomonHill,PF,29,ATL,22,1,19.8,1.5,4.4,.354,1.1,3.4,.333,0.4,1.0,.429,.484,0.3,0.4,.750,0.5,2.0,2.5,0.9,0.7,0.2,0.6,1.5,4.5,2021,2.8,7.9,2.1,6.2,0.7,1.7,0.5,0.7,0.8,3.7,4.5,1.6,1.2,0.4,1.1,2.8,8.2,3.8,10.7,2.8,8.3,1.0,2.3,0.7,0.9,1.1,5.0,6.1,2.1,1.7,0.6,1.4,3.8,11.0,101,112,6.5,.497,.781,.083,2.4,10.8,6.6,5.9,1.7,1.0,11.6,10.9,0.0,0.4,0.4,.040,-2.7,0.3,-2.4,0.0
NateHinton_2021_DAL,NateHinton,SG,21,DAL,6,0,3.2,0.5,2.2,.231,0.2,0.8,.200,0.3,1.3,.250,.269,0.2,0.3,.500,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.2,1.3,2021,5.7,24.6,1.9,9.5,3.8,15.2,1.9,3.8,0.0,0.0,0.0,0.0,1.9,1.9,3.8,1.9,15.2,7.7,33.2,2.6,12.8,5.1,20.4,2.6,5.1,0.0,0.0,0.0,0.0,2.6,2.6,5.1,2.6,20.4,52,113,-6.4,.288,.385,.154,0.0,0.0,0.0,0.0,2.6,4.9,12.6,36.7,-0.2,0.0,-0.2,-0.437,-12.2,-5.6,-17.8,-0.1
AaronHoliday_2021_IND,AaronHoliday,PG,24,IND,23,6,20.3,2.7,7.5,.353,1.0,3.3,.312,1.6,4.2,.385,.422,0.6,0.8,.722,0.3,1.0,1.2,2.0,0.6,0.1,0.8,1.9,6.9,2021,4.7,13.4,1.9,5.9,2.9,7.4,1.0,1.4,0.5,1.7,2.2,3.6,1.0,0.2,1.5,3.3,12.3,6.3,17.8,2.5,7.9,3.8,9.9,1.3,1.9,0.6,2.3,2.9,4.7,1.3,0.3,2.0,4.4,16.4,92,116,6.1,.439,.445,.104,1.4,5.2,3.3,13.1,1.3,0.6,9.5,18.5,-0.5,0.2,-0.3,-0.028,-4.4,-1.9,-6.3,-0.5
JrueHoliday_2021_MIL,JrueHoliday,PG,30,MIL,22,22,32.8,6.5,13.0,.498,1.9,4.9,.383,4.6,8.1,.567,.570,1.5,1.8,.821,1.3,3.6,4.9,5.3,1.9,0.6,1.6,1.8,16.2,2021,7.1,14.2,2.0,5.3,5.0,8.9,1.6,1.9,1.4,3.9,5.3,5.8,2.1,0.6,1.7,2.0,17.8,9.3,18.6,2.7,7.0,6.6,11.6,2.1,2.5,1.8,5.2,7.0,7.6,2.7,0.8,2.3,2.6,23.3,124,109,19.4,.591,.375,.137,4.2,11.1,7.8,21.5,2.7,1.6,10.4,19.4,1.8,0.9,2.7,.182,2.4,1.0,3.4,1.0
JustinHoliday_2021_IND,JustinHoliday,SG,31,IND,23,14,31.6,4.0,8.2,.481,2.3,5.5,.421,1.7,2.7,.603,.622,1.1,1.4,.788,0.7,3.5,4.1,1.4,1.2,0.4,0.7,2.6,11.3,2021,4.5,9.4,2.6,6.2,1.9,3.1,1.3,1.6,0.7,4.0,4.7,1.6,1.4,0.4,0.8,2.9,12.9,6.0,12.5,3.5,8.3,2.5,4.2,1.7,2.2,1.0,5.3,6.3,2.2,1.8,0.6,1.1,3.9,17.2,123,113,12.4,.641,.667,.175,2.3,12.1,7.3,6.0,1.8,1.1,7.7,13.1,1.1,0.6,1.7,.112,0.2,0.1,0.3,0.4
RichaunHolmes_2021_SAC,RichaunHolmes,C,27,SAC,20,20,30.5,5.3,8.1,.658,0.1,0.3,.200,5.3,7.8,.673,.661,2.0,2.5,.800,2.5,5.5,8.0,1.9,0.8,1.8,1.4,4.2,12.7,2021,6.3,9.5,0.1,0.3,6.2,9.2,2.4,3.0,3.0,6.4,9.4,2.2,0.9,2.1,1.7,5.0,14.9,8.3,12.7,0.1,0.4,8.3,12.3,3.1,3.9,3.9,8.6,12.5,3.0,1.2,2.8,2.2,6.6,19.9,132,115,18.5,.691,.031,.311,8.9,19.8,14.3,9.0,1.2,4.9,13.3,14.8,1.6,0.3,1.9,.150,-0.3,0.1,-0.3,0.3
RodneyHood_2021_POR,RodneyHood,SF,28,POR,18,4,18.3,2.1,5.4,.378,0.7,2.1,.351,1.3,3.4,.393,.444,0.2,0.2,1.000,0.2,1.6,1.7,1.4,0.8,0.1,0.8,1.2,5.0,2021,4.0,10.7,1.4,4.0,2.6,6.7,0.3,0.3,0.3,3.1,3.4,2.8,1.5,0.2,1.5,2.4,9.8,5.4,14.3,1.9,5.4,3.5,8.9,0.4,0.4,0.4,4.1,4.5,3.8,2.0,0.3,2.0,3.2,13.1,93,118,6.9,.453,.378,.031,0.9,9.5,5.0,10.7,2.0,0.6,12.4,14.6,-0.3,0.1,-0.2,-0.024,-5.1,-1.0,-6.1,-0.3
AlHorford_2021_OKC,AlHorford,C,34,OKC,14,14,27.2,5.4,11.9,.455,2.3,5.3,.432,3.1,6.6,.473,.551,0.6,0.7,.800,0.9,6.4,7.2,3.0,0.9,1.0,1.3,1.6,13.7,2021,7.2,15.8,3.0,7.0,4.2,8.8,0.8,0.9,1.1,8.4,9.5,4.0,1.2,1.3,1.7,2.1,18.1,9.4,20.7,4.0,9.2,5.5,11.5,1.0,1.2,1.5,11.0,12.5,5.2,1.6,1.7,2.2,2.7,23.8,109,108,17.8,.560,.443,.060,3.3,23.9,13.7,18.0,1.6,3.2,9.5,21.6,0.3,0.5,0.8,.106,1.6,1.1,2.7,0.5
TalenHortonTucker_2021_LAL,TalenHortonTucker,SG,20,LAL,19,0,16.3,2.8,6.1,.461,0.6,1.8,.343,2.2,4.2,.513,.513,1.0,1.2,.864,0.4,2.2,2.6,1.7,0.9,0.4,1.1,2.0,7.2,2021,6.2,13.4,1.4,4.1,4.8,9.3,2.2,2.6,0.9,4.8,5.7,3.7,2.1,0.9,2.4,4.4,15.9,8.3,18.0,1.9,5.5,6.4,12.5,3.0,3.4,1.2,6.4,7.7,5.0,2.8,1.2,3.3,5.9,21.4,106,102,14.0,.549,.304,.191,2.9,14.2,8.7,14.7,2.8,2.2,14.4,20.3,0.1,0.7,0.8,.121,-2.2,2.4,0.2,0.2
DanuelHouse_2021_HOU,DanuelHouse,SF,27,HOU,10,4,27.4,2.7,6.9,.391,1.4,4.1,.341,1.3,2.8,.464,.493,1.1,1.5,.733,0.2,3.3,3.5,2.3,0.7,0.4,0.6,1.8,7.9,2021,3.5,9.1,1.8,5.4,1.7,3.7,1.4,2.0,0.3,4.3,4.6,3.0,0.9,0.5,0.8,2.4,10.4,4.6,11.8,2.4,7.0,2.2,4.8,1.9,2.6,0.3,5.7,6.0,3.9,1.2,0.7,1.0,3.1,13.5,110,109,9.2,.522,.594,.217,0.8,12.6,6.7,11.4,1.2,1.2,7.4,12.7,0.1,0.4,0.5,.091,-2.5,0.3,-2.2,0.0
DwightHoward_2021_PHI,DwightHoward,C,35,PHI,23,4,17.2,2.2,3.9,.573,0.1,0.3,.429,2.1,3.6,.585,.590,1.4,3.0,.471,2.6,5.3,8.0,0.7,0.5,0.9,2.0,3.2,6.0,2021,4.6,8.1,0.3,0.6,4.4,7.5,3.0,6.4,5.5,11.2,16.6,1.4,1.1,1.9,4.2,6.7,12.5,6.1,10.6,0.4,0.8,5.7,9.8,3.9,8.4,7.2,14.7,21.9,1.8,1.4,2.5,5.5,8.8,16.5,100,103,13.6,.576,.079,.787,16.9,32.8,25.1,5.2,1.4,4.6,27.7,17.7,-0.1,0.8,0.7,.085,-4.7,-0.3,-5.0,-0.3
MarkusHoward_2021_DEN,MarkusHoward,SG,21,DEN,10,0,1.8,0.4,1.4,.286,0.2,1.0,.200,0.2,0.4,.500,.357,0.0,0.0,,0.0,0.1,0.1,0.3,0.0,0.0,0.1,0.3,1.0,2021,8.0,28.0,4.0,20.0,4.0,8.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,6.0,20.0,11.0,38.5,5.5,27.5,5.5,11.0,0.0,0.0,0.0,2.7,2.7,8.2,0.0,0.0,2.7,8.2,27.5,82,119,0.6,.357,.714,.000,0.0,6.4,3.2,25.6,0.0,0.0,6.7,36.1,-0.1,0.0,-0.1,-0.184,-8.5,-6.9,-15.4,-0.1
KevinHuerter_2021_ATL,KevinHuerter,SG,22,ATL,22,11,31.3,4.6,10.9,.423,2.2,5.5,.393,2.4,5.3,.453,.523,0.6,0.8,.765,0.9,2.8,3.7,3.6,1.2,0.2,1.2,2.4,12.0,2021,5.3,12.5,2.5,6.4,2.8,6.1,0.7,0.9,1.0,3.2,4.2,4.1,1.4,0.2,1.4,2.7,13.8,7.1,16.8,3.4,8.6,3.7,8.2,0.9,1.2,1.3,4.4,5.7,5.6,1.9,0.3,1.9,3.7,18.5,111,112,12.1,.534,.510,.071,2.9,9.4,6.2,17.3,1.9,0.5,9.9,16.8,0.6,0.6,1.2,.087,-0.4,0.3,0.0,0.3
ElijahHughes_2021_UTA,ElijahHughes,SF,22,UTA,6,0,4.5,0.8,2.5,.333,0.5,1.7,.300,0.3,0.8,.400,.433,0.5,0.7,.750,0.0,0.7,0.7,0.5,0.2,0.2,0.7,0.0,2.7,2021,6.7,20.0,4.0,13.3,2.7,6.7,4.0,5.3,0.0,5.3,5.3,4.0,1.3,1.3,5.3,0.0,21.3,9.1,27.2,5.4,18.1,3.6,9.1,5.4,7.2,0.0,7.2,7.2,5.4,1.8,1.8,7.2,0.0,29.0,87,107,9.9,.477,.667,.267,0.0,14.8,7.8,16.7,1.8,3.0,19.3,33.1,-0.1,0.0,0.0,-0.060,-3.2,-1.3,-4.5,0.0
DeAndreHunter_2021_ATL,DeAndreHunter,SF,23,ATL,18,18,32.2,6.0,11.7,.514,1.7,4.6,.366,4.3,7.1,.609,.586,3.6,4.1,.877,0.9,4.5,5.4,2.2,0.9,0.5,1.4,2.6,17.2,2021,6.7,13.1,1.9,5.1,4.8,8.0,4.0,4.5,1.0,5.0,6.0,2.5,1.1,0.6,1.6,2.9,19.3,9.0,17.6,2.5,6.9,6.5,10.7,5.4,6.1,1.3,6.8,8.1,3.3,1.4,0.8,2.1,3.9,26.0,125,111,17.7,.640,.390,.348,2.9,14.6,8.8,11.1,1.4,1.3,9.4,19.5,1.4,0.6,2.0,.166,2.2,0.3,2.5,0.7
ChandlerHutchison_2021_CHI,ChandlerHutchison,SF,24,CHI,7,0,9.1,0.7,2.6,.278,0.1,0.4,.333,0.6,2.1,.267,.306,0.3,0.3,1.000,0.1,2.7,2.9,0.6,0.1,0.0,0.7,1.3,1.9,2021,2.8,10.1,0.6,1.7,2.3,8.4,1.1,1.1,0.6,10.7,11.3,2.3,0.6,0.0,2.8,5.1,7.3,3.6,13.1,0.7,2.2,2.9,10.9,1.5,1.5,0.7,13.8,14.6,2.9,0.7,0.0,3.6,6.5,9.5,67,113,0.6,.344,.167,.111,1.8,32.6,17.4,7.8,0.7,0.0,20.9,15.7,-0.2,0.1,-0.1,-0.112,-9.4,-1.5,-10.9,-0.1
SergeIbaka_2021_LAC,SergeIbaka,C,31,LAC,23,23,24.7,4.8,9.3,.519,1.1,2.8,.400,3.7,6.5,.570,.579,1.3,1.6,.833,1.9,4.9,6.7,1.8,0.2,1.3,1.3,2.1,12.1,2021,7.0,13.5,1.6,4.1,5.4,9.4,1.9,2.3,2.7,7.1,9.8,2.6,0.3,1.9,2.0,3.0,17.6,9.6,18.6,2.3,5.6,7.4,12.9,2.6,3.1,3.7,9.7,13.5,3.6,0.4,2.6,2.7,4.2,24.2,119,110,18.5,.605,.304,.168,8.8,21.9,15.5,10.8,0.4,4.8,11.9,20.4,1.1,0.7,1.8,.153,1.2,-0.7,0.5,0.4
AndreIguodala_2021_MIA,AndreIguodala,SF,37,MIA,20,2,21.3,1.7,4.5,.367,1.3,3.6,.347,0.4,0.9,.444,.506,0.3,0.6,.455,0.5,3.4,3.9,2.7,1.2,0.4,1.1,1.5,4.8,2021,2.8,7.6,2.1,6.1,0.7,1.5,0.4,0.9,0.8,5.7,6.6,4.6,1.9,0.7,1.9,2.5,8.1,3.8,10.2,2.8,8.2,0.9,2.0,0.6,1.3,1.1,7.7,8.9,6.1,2.6,0.9,2.5,3.3,10.9,101,108,10.1,.506,.800,.122,2.8,17.0,10.3,17.6,2.6,1.9,18.8,12.2,0.0,0.6,0.6,.065,-1.7,2.6,0.8,0.3
JoeIngles_2021_UTA,JoeIngles,SF,33,UTA,19,2,25.2,3.7,7.3,.507,2.2,4.9,.441,1.5,2.4,.644,.656,0.7,0.8,.867,0.5,2.8,3.3,4.6,0.4,0.2,1.5,1.8,10.2,2021,5.3,10.4,3.1,7.0,2.2,3.4,1.0,1.1,0.7,4.1,4.7,6.6,0.5,0.3,2.2,2.6,14.6,7.2,14.1,4.2,9.5,3.0,4.6,1.3,1.5,0.9,5.5,6.4,8.9,0.7,0.4,3.0,3.5,19.8,131,112,15.6,.671,.674,.109,2.1,11.3,6.9,25.8,0.7,0.7,16.7,15.6,1.3,0.5,1.8,.181,2.7,0.7,3.4,0.7
BrandonIngram_2021_NOP,BrandonIngram,SF,23,NOP,21,21,35.0,8.2,17.7,.465,2.3,6.1,.383,5.9,11.6,.508,.531,4.9,5.7,.858,0.6,4.6,5.2,4.8,0.6,1.0,2.6,1.6,23.7,2021,8.5,18.2,2.4,6.3,6.1,12.0,5.0,5.9,0.6,4.8,5.4,4.9,0.6,1.0,2.6,1.6,24.4,11.4,24.5,3.2,8.4,8.2,16.1,6.8,7.9,0.9,6.4,7.2,6.6,0.9,1.3,3.6,2.2,32.8,116,114,20.3,.586,.344,.323,1.9,14.4,8.1,22.1,0.9,2.8,11.3,27.6,1.6,0.5,2.1,.136,4.4,-0.9,3.4,1.0
KyrieIrving_2021_BRK,KyrieIrving,PG,28,BRK,16,16,35.8,10.5,19.7,.533,2.9,6.7,.430,7.6,13.0,.587,.606,3.6,3.9,.935,0.8,4.0,4.8,5.7,0.9,0.8,2.6,2.9,27.5,2021,10.6,19.8,2.9,6.7,7.7,13.1,3.7,3.9,0.8,4.0,4.8,5.7,0.9,0.8,2.6,2.9,27.7,13.9,26.0,3.8,8.8,10.1,17.1,4.8,5.1,1.1,5.3,6.3,7.5,1.2,1.1,3.4,3.8,36.3,123,115,24.2,.643,.340,.197,2.7,11.5,7.4,26.2,1.2,1.9,10.7,28.8,1.9,0.3,2.3,.190,5.3,-1.0,4.3,0.9
WesleyIwundu_2021_DAL,WesleyIwundu,SF,26,DAL,16,3,14.3,0.8,2.9,.283,0.2,1.4,.130,0.6,1.4,.435,.315,0.5,0.6,.800,0.3,1.8,2.1,0.5,0.4,0.1,0.2,1.1,2.3,2021,2.1,7.3,0.5,3.6,1.6,3.6,1.3,1.6,0.8,4.4,5.2,1.3,1.1,0.3,0.5,2.8,5.8,2.8,9.8,0.6,4.9,2.1,4.9,1.7,2.1,1.1,6.0,7.0,1.7,1.5,0.4,0.6,3.8,7.9,85,114,4.1,.367,.500,.217,2.3,13.3,7.8,4.6,1.5,0.8,5.6,10.3,-0.2,0.2,-0.1,-0.017,-5.9,-0.1,-6.0,-0.2
FrankJackson_2021_DET,FrankJackson,PG,22,DET,7,0,5.6,0.6,2.3,.250,0.4,1.4,.300,0.1,0.9,.167,.344,0.0,0.0,,0.0,0.7,0.7,1.1,0.1,0.0,0.6,0.6,1.6,2021,3.7,14.8,2.8,9.2,0.9,5.5,0.0,0.0,0.0,4.6,4.6,7.4,0.9,0.0,3.7,3.7,10.2,5.0,20.0,3.7,12.5,1.2,7.5,0.0,0.0,0.0,6.2,6.2,10.0,1.2,0.0,5.0,5.0,13.7,75,114,1.6,.344,.625,.000,0.0,14.8,7.0,30.5,1.2,0.0,20.0,21.9,-0.1,0.0,-0.1,-0.140,-7.0,-2.2,-9.2,-0.1
JoshJackson_2021_DET,JoshJackson,SG,23,DET,20,6,22.9,4.1,10.1,.401,1.4,4.6,.297,2.7,5.6,.486,.468,2.1,3.0,.683,0.7,2.8,3.4,1.9,0.9,1.0,2.1,2.9,11.5,2021,6.4,15.9,2.1,7.2,4.2,8.7,3.2,4.7,1.0,4.3,5.3,2.9,1.3,1.5,3.3,4.5,18.1,8.6,21.5,2.9,9.7,5.7,11.8,4.4,6.4,1.4,5.9,7.2,3.9,1.8,2.0,4.5,6.1,24.5,93,111,10.8,.504,.450,.297,3.0,13.9,8.1,13.5,1.8,3.9,15.5,25.2,-0.6,0.5,-0.1,-0.011,-2.5,-0.5,-3.1,-0.1
JustinJackson_2021_OKC,JustinJackson,SF,25,OKC,11,1,14.8,2.0,5.3,.379,0.5,2.9,.188,1.5,2.4,.615,.431,0.9,1.1,.833,0.4,2.3,2.6,1.2,0.3,0.0,0.6,1.0,5.5,2021,4.9,12.8,1.3,7.1,3.5,5.7,2.2,2.7,0.9,5.5,6.4,2.9,0.7,0.0,1.5,2.4,13.3,6.4,16.8,1.7,9.3,4.6,7.5,2.9,3.5,1.2,7.2,8.4,3.8,0.9,0.0,2.0,3.2,17.4,96,114,8.6,.474,.552,.207,2.6,15.7,9.2,11.8,0.9,0.0,10.0,18.8,-0.1,0.1,0.0,.000,-4.2,-1.8,-6.1,-0.2
ReggieJackson_2021_LAC,ReggieJackson,SG,30,LAC,21,8,18.8,2.9,6.7,.429,1.3,3.4,.380,1.6,3.3,.478,.525,0.7,1.0,.682,0.2,2.5,2.8,2.9,0.6,0.1,0.9,1.7,7.7,2021,5.5,12.8,2.5,6.5,3.0,6.3,1.4,2.0,0.5,4.8,5.3,5.5,1.1,0.2,1.7,3.3,14.8,7.5,17.6,3.4,8.9,4.1,8.7,1.9,2.8,0.6,6.6,7.3,7.5,1.5,0.3,2.4,4.5,20.3,113,112,13.2,.541,.507,.157,1.5,15.0,8.4,21.4,1.5,0.5,11.3,19.0,0.5,0.4,0.8,.102,-0.9,-0.7,-1.7,0.0
JustinJames_2021_SAC,JustinJames,SF,24,SAC,7,0,6.9,0.9,2.1,.400,0.0,0.6,.000,0.9,1.6,.545,.400,0.1,1.0,.143,0.3,0.7,1.0,0.4,0.1,0.1,0.0,0.1,1.9,2021,4.5,11.3,0.0,3.0,4.5,8.2,0.7,5.2,1.5,3.7,5.2,2.3,0.7,0.7,0.0,0.7,9.7,6.0,15.0,0.0,4.0,6.0,11.0,1.0,7.0,2.0,5.0,7.0,3.0,1.0,1.0,0.0,1.0,13.0,88,120,6.9,.360,.267,.467,4.5,11.6,8.0,8.5,1.0,1.8,0.0,16.1,-0.1,0.0,-0.1,-0.063,-4.3,-3.5,-7.9,-0.1
LeBronJames_2021_LAL,LeBronJames,PG,36,LAL,23,23,33.6,9.1,18.4,.496,2.7,6.7,.409,6.4,11.7,.546,.571,4.1,5.8,.714,0.7,7.2,7.8,7.7,0.9,0.5,3.5,1.4,25.1,2021,9.8,19.7,2.9,7.2,6.8,12.5,4.4,6.2,0.7,7.7,8.4,8.2,0.9,0.5,3.7,1.5,26.9,13.2,26.5,3.9,9.6,9.2,16.8,5.9,8.3,0.9,10.3,11.3,11.0,1.3,0.7,5.0,2.1,36.2,116,104,24.6,.600,.364,.314,2.2,22.9,12.9,37.9,1.3,1.2,14.2,31.4,2.0,1.4,3.4,.214,6.4,1.1,7.5,1.9
IsaiahJoe_2021_PHI,IsaiahJoe,SG,21,PHI,12,1,16.2,2.1,5.3,.397,1.6,4.1,.388,0.5,1.2,.429,.548,0.4,0.4,1.000,0.3,1.2,1.5,1.1,0.3,0.3,0.4,1.7,6.2,2021,4.6,11.7,3.5,9.1,1.1,2.6,0.9,0.9,0.7,2.6,3.3,2.4,0.7,0.7,0.9,3.7,13.7,6.1,15.4,4.6,11.9,1.5,3.4,1.2,1.2,1.0,3.4,4.4,3.2,1.0,1.0,1.2,4.9,18.0,116,113,10.5,.567,.778,.079,2.3,7.6,5.0,9.2,1.0,1.8,7.1,15.3,0.2,0.2,0.4,.098,-1.5,-0.6,-2.1,0.0
